order_item_id,order_id,product_id,quantity,discount_percentage,sales_amount,total_cost,profit
OI0000424,O000200,P0037,3,20,170995.15,143008.23,27986.92
OI0000425,O000200,P0117,4,5,80979.25,52124.32,28854.93
OI0000426,O000202,P0110,5,0,14881.85,11768.05,3113.8
OI0000427,O000203,P0245,2,0,2470.76,1538.98,931.78
OI0000428,O000203,P0020,5,0,97188.4,70889.85,26298.55
OI0000429,O000203,P0198,4,5,14014.06,9062.28,4951.78
OI0000430,O000203,P0019,5,0,27745.55,21489.4,6256.15
OI0000431,O000205,P0249,3,15,28146.75,20550.15,7596.6
OI0000432,O000205,P0062,2,10,2686.64,1879.4,807.24
OI0000433,O000207,P0195,2,0,11461.14,7333.94,4127.2
OI0000434,O000207,P0179,3,0,8321.01,6637.11,1683.9
OI0000435,O000208,P0188,3,25,54323.39,40266.18,14057.21
OI0000436,O000208,P0150,4,5,160378.01,100102.28,60275.73
OI0000437,O000208,P0180,1,20,1827.16,1616.39,210.77
OI0000438,O000209,P0049,1,10,1615.56,1267.67,347.89
OI0000439,O000209,P0038,2,0,90758.04,67588.08,23169.96
OI0000440,O000209,P0221,3,0,20181.24,12970.41,7210.83
OI0000441,O000210,P0106,3,10,6625.02,5158.92,1466.1
OI0000442,O000210,P0192,3,10,10150.57,8546.85,1603.72
OI0000443,O000210,P0136,5,0,102683.35,74022.85,28660.5
OI0000444,O000211,P0078,1,15,3593.71,3183.47,410.24
OI0000445,O000212,P0083,3,5,22100.95,13786.8,8314.15
OI0000446,O000215,P0200,3,0,16616.19,9156.27,7459.92
OI0000447,O000217,P0049,4,15,6103.24,5070.68,1032.56
OI0000448,O000217,P0073,2,0,35855.3,22167.66,13687.64
OI0000449,O000218,P0052,3,5,46690.75,28077.75,18613.0
OI0000450,O000218,P0196,3,10,8853.6,7217.97,1635.63
OI0000451,O000218,P0061,2,5,115030.75,84336.58,30694.17
OI0000452,O000218,P0002,1,0,7860.72,5478.25,2382.47
OI0000453,O000219,P0031,3,0,49659.87,28861.68,20798.19
OI0000454,O000219,P0104,4,0,3443.32,1931.76,1511.56
OI0000455,O000219,P0198,2,0,7375.82,4531.14,2844.68
OI0000456,O000220,P0003,3,5,34590.19,28065.15,6525.04
OI0000457,O000220,P0213,1,15,9459.74,6595.76,2863.98
OI0000458,O000220,P0248,3,10,6360.55,5084.73,1275.82
OI0000459,O000220,P0192,5,0,18797.35,14244.75,4552.6
OI0000460,O000221,P0221,5,10,30271.86,21617.35,8654.51
OI0000461,O000221,P0055,1,5,3262.77,2164.1,1098.67
OI0000462,O000222,P0098,4,5,4974.01,2948.04,2025.97
OI0000463,O000222,P0136,4,5,78039.35,59218.28,18821.07
OI0000464,O000222,P0028,3,10,7171.25,5004.45,2166.8
OI0000465,O000224,P0244,5,0,396206.55,230142.9,166063.65
OI0000466,O000224,P0190,1,25,1948.63,1637.91,310.72
OI0000467,O000224,P0061,3,10,163464.75,126504.87,36959.88
OI0000468,O000224,P0248,5,0,11778.8,8474.55,3304.25
OI0000469,O000225,P0156,2,10,8414.5,7201.4,1213.1
OI0000470,O000225,P0197,1,5,12239.43,9530.19,2709.24
OI0000471,O000225,P0141,2,25,2479.08,2189.84,289.24
OI0000472,O000225,P0049,4,0,7180.28,5070.68,2109.6
OI0000473,O000226,P0008,3,10,56258.17,48357.93,7900.24
OI0000474,O000226,P0133,1,5,3846.98,2590.73,1256.25
OI0000475,O000226,P0155,3,20,10966.68,10552.83,413.85
OI0000476,O000226,P0183,3,15,6671.87,5699.79,972.08
OI0000477,O000227,P0147,3,5,204451.56,123383.37,81068.19
OI0000478,O000227,P0052,4,15,55701.25,37437.0,18264.25
OI0000479,O000227,P0239,4,15,2858.11,1901.4,956.71
OI0000480,O000228,P0148,3,5,9995.86,7072.38,2923.48
OI0000481,O000229,P0121,5,20,17275.8,13593.65,3682.15
OI0000482,O000230,P0109,2,5,7929.14,6040.3,1888.84
OI0000483,O000230,P0038,5,10,204205.59,168970.2,35235.39
OI0000484,O000230,P0168,2,5,21986.88,16648.6,5338.28
OI0000485,O000233,P0239,4,15,2858.11,1901.4,956.71
OI0000486,O000233,P0213,1,0,11129.11,6595.76,4533.35
OI0000487,O000235,P0132,1,0,7714.37,4769.45,2944.92
OI0000488,O000235,P0221,5,20,26908.32,21617.35,5290.97
OI0000489,O000235,P0222,2,5,19841.72,14676.66,5165.06
OI0000490,O000235,P0006,1,10,2886.32,2400.04,486.28
OI0000491,O000236,P0151,3,15,21110.35,16629.06,4481.29
OI0000492,O000237,P0209,5,0,121089.7,86533.3,34556.4
OI0000493,O000238,P0013,4,10,9486.25,6237.32,3248.93
OI0000494,O000238,P0224,2,5,144700.88,112388.4,32312.48
OI0000495,O000238,P0051,3,20,31335.19,28468.11,2867.08
OI0000496,O000238,P0035,5,5,8844.4,5883.5,2960.9
OI0000497,O000239,P0218,1,0,54315.16,31242.2,23072.96
OI0000498,O000239,P0127,5,5,42404.25,31670.45,10733.8
OI0000499,O000239,P0201,4,5,89508.62,74680.64,14827.98
OI0000500,O000239,P0013,1,0,2635.07,1559.33,1075.74
OI0000501,O000240,P0110,5,20,11905.48,11768.05,137.43
OI0000502,O000240,P0166,3,5,109601.99,71504.97,38097.02
OI0000503,O000240,P0168,4,5,43973.75,33297.2,10676.55
OI0000504,O000241,P0247,4,10,116124.91,102718.6,13406.31
OI0000505,O000241,P0153,5,10,63529.83,49191.35,14338.48
OI0000506,O000241,P0093,5,15,275963.72,226658.0,49305.72
OI0000507,O000242,P0010,1,25,4238.24,3173.99,1064.25
OI0000508,O000242,P0091,3,5,14085.27,11825.19,2260.08
OI0000509,O000243,P0205,5,0,20070.6,11212.0,8858.6
OI0000510,O000243,P0073,1,0,17927.65,11083.83,6843.82
OI0000511,O000243,P0188,3,0,72431.19,40266.18,32165.01
OI0000512,O000243,P0136,4,10,73932.01,59218.28,14713.73
OI0000513,O000244,P0164,5,0,27522.85,15397.5,12125.35
OI0000514,O000244,P0122,2,10,2772.11,2106.4,665.71
OI0000515,O000244,P0049,4,10,6462.25,5070.68,1391.57
OI0000516,O000244,P0093,3,5,185058.02,135994.8,49063.22
OI0000517,O000245,P0128,2,15,62880.09,50424.48,12455.61
OI0000518,O000245,P0116,5,20,4623.16,3588.85,1034.31
OI0000519,O000245,P0156,3,10,12621.74,10802.1,1819.64
OI0000520,O000246,P0056,3,15,91304.97,78649.27,12655.7
OI0000521,O000246,P0138,5,10,93100.68,76492.7,16607.98
OI0000522,O000246,P0061,1,10,54488.25,47228.48,7259.77
OI0000523,O000247,P0198,1,10,3319.12,2265.57,1053.55
OI0000524,O000247,P0010,1,10,5085.89,3173.99,1911.9
OI0000525,O000248,P0110,1,0,2976.37,2353.61,622.76
OI0000526,O000248,P0164,4,0,22018.28,12318.0,9700.28
OI0000527,O000248,P0148,1,10,3156.59,2357.46,799.13
OI0000528,O000249,P0054,2,10,138683.84,95343.7,43340.14
OI0000529,O000249,P0095,2,10,35231.65,27593.88,7637.77
OI0000530,O000250,P0196,4,10,11804.8,9623.96,2180.84
OI0000531,O000250,P0143,1,5,27873.95,17791.58,10082.37
OI0000532,O000251,P0136,4,5,78039.35,59218.28,18821.07
OI0000533,O000251,P0034,2,5,37604.61,28845.26,8759.35
OI0000534,O000251,P0132,3,0,23143.11,14308.35,8834.76
OI0000535,O000251,P0205,2,0,8028.24,4484.8,3543.44
OI0000536,O000252,P0199,4,0,57615.36,38614.44,19000.92
OI0000537,O000252,P0141,5,0,8263.6,5474.6,2789.0
OI0000538,O000252,P0245,2,10,2223.68,1538.98,684.7
OI0000539,O000253,P0152,2,0,6964.64,4583.08,2381.56
OI0000540,O000253,P0219,3,0,59696.43,33457.74,26238.69
OI0000541,O000253,P0171,2,10,65435.31,50861.5,14573.81
OI0000542,O000253,P0151,2,15,14073.57,11086.04,2987.53
OI0000543,O000254,P0149,1,5,1550.79,1016.63,534.16
OI0000544,O000254,P0057,4,5,13582.72,8218.72,5364.0
OI0000545,O000255,P0232,2,10,8357.2,6638.74,1718.46
OI0000546,O000255,P0239,3,10,2269.67,1426.05,843.62
OI0000547,O000255,P0003,4,5,46120.26,37420.2,8700.06
OI0000548,O000256,P0081,3,25,55167.48,58243.92,-3076.44
OI0000549,O000257,P0186,5,0,20156.05,12285.45,7870.6
OI0000550,O000257,P0124,3,0,1772.28,1183.29,588.99
OI0000551,O000257,P0200,2,10,9969.71,6104.18,3865.53
OI0000552,O000257,P0217,2,5,4897.27,3191.94,1705.33
OI0000553,O000258,P0053,5,20,10817.68,9974.45,843.23
OI0000554,O000258,P0090,1,0,3428.26,2156.58,1271.68
OI0000555,O000258,P0064,3,5,9281.11,7236.78,2044.33
OI0000556,O000259,P0220,5,0,13481.8,10657.55,2824.25
OI0000557,O000260,P0041,5,0,6103.4,4079.15,2024.25
OI0000558,O000260,P0013,2,5,5006.63,3118.66,1887.97
OI0000559,O000260,P0159,3,5,16248.65,10432.05,5816.6
OI0000560,O000260,P0070,3,25,2193.3,1998.9,194.4
OI0000561,O000261,P0226,3,0,6816.03,4828.77,1987.26
OI0000562,O000261,P0157,5,0,39991.3,28124.15,11867.15
OI0000563,O000262,P0228,1,25,59227.06,67596.87,-8369.81
OI0000564,O000262,P0212,5,5,60323.57,36461.95,23861.62
OI0000565,O000262,P0203,1,15,14234.87,12361.96,1872.91
OI0000566,O000262,P0118,3,10,8499.63,7608.92,890.71
OI0000567,O000263,P0069,1,15,4246.91,3800.28,446.63
OI0000568,O000263,P0206,1,0,37254.46,26833.14,10421.32
OI0000569,O000263,P0028,2,15,4515.23,3336.3,1178.93
OI0000570,O000264,P0067,3,15,31322.49,29121.75,2200.74
OI0000571,O000264,P0160,2,0,33866.2,19191.5,14674.7
OI0000572,O000264,P0050,1,0,5415.47,3040.54,2374.93
OI0000573,O000264,P0090,5,15,14570.11,10782.9,3787.21
OI0000574,O000265,P0157,1,0,7998.26,5624.83,2373.43
OI0000575,O000265,P0229,2,15,18399.37,16612.78,1786.59
OI0000576,O000265,P0241,5,0,6331.4,4108.0,2223.4
OI0000577,O000265,P0160,4,25,50799.3,38383.0,12416.3
OI0000578,O000266,P0054,5,20,308186.32,238359.25,69827.07
OI0000579,O000266,P0136,1,0,20536.67,14804.57,5732.1
OI0000580,O000266,P0079,3,10,98278.24,66106.35,32171.89
OI0000581,O000267,P0219,2,0,39797.62,22305.16,17492.46
OI0000582,O000268,P0102,1,20,574.74,397.34,177.4
OI0000583,O000268,P0014,4,0,8426.72,5564.84,2861.88
OI0000584,O000268,P0165,2,5,114515.03,80906.66,33608.37
OI0000585,O000269,P0214,3,0,4502.73,3544.2,958.53
OI0000586,O000269,P0241,2,0,2532.56,1643.2,889.36
OI0000587,O000269,P0086,2,25,37207.83,35880.58,1327.25
OI0000588,O000270,P0088,3,15,203020.44,147729.36,55291.08
OI0000589,O000270,P0182,5,10,41956.78,32458.65,9498.13
OI0000590,O000271,P0037,2,10,128246.36,95338.82,32907.54
OI0000591,O000271,P0170,1,5,4845.72,3840.25,1005.47
OI0000592,O000272,P0193,4,0,12275.64,7255.4,5020.24
OI0000593,O000273,P0059,4,20,4793.66,4364.2,429.46
OI0000594,O000273,P0071,5,20,15104.16,11043.25,4060.91
OI0000595,O000273,P0099,3,5,18414.05,14850.36,3563.69
OI0000596,O000275,P0185,1,5,1300.44,881.05,419.39
OI0000597,O000276,P0238,5,15,320652.3,261505.05,59147.25
OI0000598,O000276,P0147,1,0,71737.39,41127.79,30609.6
OI0000599,O000277,P0028,3,0,7968.06,5004.45,2963.61
OI0000600,O000277,P0101,3,10,12691.11,10515.75,2175.36
OI0000601,O000277,P0049,1,10,1615.56,1267.67,347.89
OI0000602,O000279,P0234,2,0,33831.14,26654.74,7176.4
OI0000603,O000280,P0125,3,5,5879.44,4769.19,1110.25
OI0000604,O000281,P0132,3,5,21985.95,14308.35,7677.6
OI0000605,O000281,P0011,1,5,12608.76,9521.23,3087.53
OI0000606,O000281,P0232,3,0,13928.67,9958.11,3970.56
OI0000607,O000281,P0156,2,0,9349.44,7201.4,2148.04
OI0000608,O000282,P0112,3,10,10081.42,6805.74,3275.68
OI0000609,O000282,P0101,1,0,4700.41,3505.25,1195.16
OI0000610,O000283,P0241,1,5,1202.97,821.6,381.37
OI0000611,O000283,P0153,4,10,50823.86,39353.08,11470.78
OI0000612,O000283,P0205,3,10,10838.12,6727.2,4110.92
OI0000613,O000284,P0166,3,10,103833.47,71504.97,32328.5
OI0000614,O000284,P0157,5,0,39991.3,28124.15,11867.15
OI0000615,O000284,P0026,1,10,10568.97,9045.2,1523.77
OI0000616,O000284,P0171,2,10,65435.31,50861.5,14573.81
OI0000617,O000285,P0152,1,15,2959.97,2291.54,668.43
OI0000618,O000285,P0046,1,10,6123.44,3818.1,2305.34
OI0000619,O000285,P0044,1,10,17952.42,11679.74,6272.68
OI0000620,O000286,P0147,5,0,358686.95,205638.95,153048.0
OI0000621,O000286,P0150,1,0,42204.74,25025.57,17179.17
OI0000622,O000287,P0002,2,15,13363.22,10956.5,2406.72
OI0000623,O000287,P0193,3,10,8286.06,5441.55,2844.51
OI0000624,O000287,P0022,4,20,236536.74,173777.04,62759.7
OI0000625,O000288,P0149,3,15,4162.65,3049.89,1112.76
OI0000626,O000288,P0031,4,5,62902.5,38482.24,24420.26
OI0000627,O000289,P0232,1,15,3946.46,3319.37,627.09
OI0000628,O000290,P0028,4,5,10092.88,6672.6,3420.28
OI0000629,O000291,P0039,1,10,4484.93,3599.18,885.75
OI0000630,O000292,P0180,5,25,8564.81,8081.95,482.86
OI0000631,O000292,P0079,5,25,136497.56,110177.25,26320.31
OI0000632,O000292,P0112,4,5,14188.67,9074.32,5114.35
OI0000633,O000293,P0140,5,0,15188.55,11360.7,3827.85
OI0000634,O000293,P0019,2,20,8878.58,8595.76,282.82
OI0000635,O000293,P0177,5,0,12202.7,7360.55,4842.15
OI0000636,O000295,P0118,5,25,11805.04,11322.8,482.24
OI0000637,O000295,P0228,4,5,300083.76,241417.4,58666.36
OI0000638,O000295,P0172,3,10,36927.82,24618.39,12309.43
OI0000639,O000295,P0084,5,0,14563.35,8247.8,6315.55
OI0000640,O000296,P0049,1,10,1615.56,1267.67,347.89
OI0000641,O000296,P0204,1,20,12933.21,10379.63,2553.58
OI0000642,O000296,P0039,1,0,4983.26,3599.18,1384.08
OI0000643,O000297,P0226,1,5,2158.41,1609.59,548.82
OI0000644,O000297,P0036,5,15,5550.67,4286.55,1264.12
OI0000645,O000297,P0056,2,0,71611.74,46815.04,24796.7
OI0000646,O000298,P0240,1,25,3556.53,3553.59,2.94
OI0000647,O000298,P0184,2,35,7061.97,6814.4,247.57
OI0000648,O000298,P0250,3,5,4994.37,3931.47,1062.9
OI0000649,O000299,P0123,2,25,30080.72,30811.18,-730.46
OI0000650,O000299,P0214,2,0,3001.82,2362.8,639.02
OI0000651,O000299,P0021,2,5,62756.22,49088.12,13668.1
OI0000652,O000299,P0162,3,0,43319.61,26071.62,17247.99
OI0000653,O000302,P0113,4,5,17958.5,14247.0,3711.5
OI0000654,O000302,P0205,1,5,3813.41,2242.4,1571.01
OI0000655,O000302,P0011,2,10,23890.28,19042.46,4847.82
OI0000656,O000302,P0209,2,10,43592.29,34613.32,8978.97
OI0000657,O000303,P0164,4,10,19816.45,12318.0,7498.45
OI0000658,O000303,P0181,4,5,17819.87,13541.36,4278.51
OI0000659,O000303,P0233,5,10,63353.11,55063.85,8289.26
OI0000660,O000303,P0231,4,5,18180.15,12832.16,5347.99
OI0000661,O000304,P0020,4,10,69975.65,56711.88,13263.77
OI0000662,O000304,P0011,2,15,22563.05,19042.46,3520.59
OI0000663,O000305,P0006,2,15,5451.93,4800.08,651.85
OI0000664,O000306,P0226,3,15,5793.63,4828.77,964.86
OI0000665,O000307,P0177,5,10,10982.43,7360.55,3621.88
OI0000666,O000309,P0248,4,15,8009.58,6779.64,1229.94
OI0000667,O000309,P0235,2,5,121504.87,80986.22,40518.65
OI0000668,O000309,P0038,2,5,86220.14,67588.08,18632.06
OI0000669,O000309,P0073,3,20,43026.36,33251.49,9774.87
OI0000670,O000310,P0191,5,10,343630.8,214970.35,128660.45
OI0000671,O000310,P0208,5,0,66010.45,39042.25,26968.2
OI0000672,O000310,P0171,4,15,123600.03,101723.0,21877.03
OI0000673,O000310,P0137,2,10,6276.94,4291.22,1985.72
OI0000674,O000311,P0180,5,10,10277.77,8081.95,2195.82
OI0000675,O000311,P0048,5,0,16275.05,12050.35,4224.7
OI0000676,O000311,P0057,5,10,16084.8,10273.4,5811.4
OI0000677,O000312,P0166,2,15,65376.63,47669.98,17706.65
OI0000678,O000312,P0050,4,5,20578.79,12162.16,8416.63
OI0000679,O000312,P0249,4,5,41944.17,27400.2,14543.97
OI0000680,O000312,P0172,4,20,43766.3,32824.52,10941.78
OI0000681,O000313,P0071,2,10,6796.87,4417.3,2379.57
OI0000682,O000314,P0091,4,15,16803.48,15766.92,1036.56
OI0000683,O000314,P0232,2,0,9285.78,6638.74,2647.04
OI0000684,O000315,P0149,1,10,1469.17,1016.63,452.54
OI0000685,O000315,P0061,5,10,272441.25,210841.45,61599.8
OI0000686,O000315,P0019,1,10,4994.2,4297.88,696.32
OI0000687,O000316,P0064,4,10,11723.51,9649.04,2074.47
OI0000688,O000316,P0080,3,0,16303.74,12294.15,4009.59
OI0000689,O000316,P0182,4,25,27971.19,25966.92,2004.27
OI0000690,O000317,P0127,4,5,33923.4,25336.36,8587.04
OI0000691,O000318,P0145,5,10,22028.85,19053.45,2975.4
OI0000692,O000318,P0073,4,0,71710.6,44335.32,27375.28
OI0000693,O000318,P0169,3,5,30948.09,25187.58,5760.51
OI0000694,O000319,P0181,1,0,4689.44,3385.34,1304.1
OI0000695,O000319,P0246,1,15,49101.24,44018.82,5082.42
OI0000696,O000319,P0107,5,5,79399.95,48989.8,30410.15
OI0000697,O000319,P0033,5,15,14426.62,12918.2,1508.42
OI0000698,O000320,P0142,3,0,210268.17,131710.5,78557.67
OI0000699,O000320,P0072,2,0,26033.3,19538.36,6494.94
OI0000700,O000320,P0190,3,10,7015.06,4913.73,2101.33
OI0000701,O000322,P0026,2,10,21137.94,18090.4,3047.54
OI0000702,O000322,P0051,3,10,35252.09,28468.11,6783.98
OI0000703,O000322,P0210,3,0,11435.46,8932.02,2503.44
OI0000704,O000323,P0054,1,20,61637.26,47671.85,13965.41
OI0000705,O000323,P0169,1,0,10858.98,8395.86,2463.12
OI0000706,O000323,P0177,4,5,9274.05,5888.44,3385.61
OI0000707,O000323,P0091,3,0,14826.6,11825.19,3001.41
OI0000708,O000324,P0221,4,0,26908.32,17293.88,9614.44
OI0000709,O000324,P0207,3,10,12798.95,10112.58,2686.37
OI0000710,O000325,P0242,3,10,38264.13,32282.34,5981.79
OI0000711,O000327,P0017,4,20,9160.51,7364.0,1796.51
OI0000712,O000327,P0126,2,0,10263.52,7473.1,2790.42
OI0000713,O000327,P0061,3,0,181627.5,126504.87,55122.63
OI0000714,O000328,P0216,4,15,77839.29,52866.52,24972.77
OI0000715,O000328,P0129,1,25,3453.35,3502.2,-48.85
OI0000716,O000328,P0202,2,20,23710.51,16828.8,6881.71
OI0000717,O000328,P0208,2,0,26404.18,15616.9,10787.28
OI0000718,O000331,P0036,5,0,6530.2,4286.55,2243.65
OI0000719,O000332,P0228,5,15,335619.99,301771.75,33848.24
OI0000720,O000334,P0091,3,10,13343.94,11825.19,1518.75
OI0000721,O000334,P0242,3,20,34012.56,32282.34,1730.22
OI0000722,O000335,P0019,2,5,10543.31,8595.76,1947.55
OI0000723,O000336,P0243,2,15,4445.72,3746.64,699.08
OI0000724,O000336,P0149,4,20,5223.71,4066.52,1157.19
OI0000725,O000336,P0109,2,0,8346.46,6040.3,2306.16
OI0000726,O000338,P0156,2,0,9349.44,7201.4,2148.04
OI0000727,O000338,P0216,1,20,18315.13,13216.63,5098.5
OI0000728,O000338,P0245,5,5,5868.06,3847.45,2020.61
OI0000729,O000339,P0250,1,15,1489.55,1310.49,179.06
OI0000730,O000339,P0062,3,15,3806.08,2819.1,986.98
OI0000731,O000340,P0173,1,0,12397.63,8926.17,3471.46
OI0000732,O000340,P0213,5,0,55645.55,32978.8,22666.75
OI0000733,O000340,P0007,1,0,1938.59,1075.01,863.58
OI0000734,O000341,P0077,1,10,10069.31,8872.29,1197.02
OI0000735,O000341,P0141,1,0,1652.72,1094.92,557.8
OI0000736,O000341,P0244,5,0,396206.55,230142.9,166063.65
OI0000737,O000341,P0096,1,10,12413.12,8887.09,3526.03
OI0000738,O000342,P0140,1,5,2885.82,2272.14,613.68
OI0000739,O000344,P0133,4,0,16197.8,10362.92,5834.88
OI0000740,O000344,P0068,5,5,10717.14,8804.45,1912.69
OI0000741,O000347,P0165,2,15,102460.82,80906.66,21554.16
OI0000742,O000347,P0203,3,10,45216.66,33112.38,12104.28
OI0000743,O000347,P0162,5,5,68589.38,43452.7,25136.68
OI0000744,O000347,P0050,1,0,5415.47,3040.54,2374.93
OI0000745,O000348,P0247,3,0,96770.76,77038.95,19731.81
OI0000746,O000348,P0006,3,10,8658.95,7200.12,1458.83
OI0000747,O000351,P0055,3,5,9788.3,6492.3,3296.0
OI0000748,O000351,P0186,1,0,4031.21,2457.09,1574.12
OI0000749,O000351,P0053,3,0,8113.26,5984.67,2128.59
OI0000750,O000352,P0207,1,0,4740.35,3370.86,1369.49
OI0000751,O000353,P0001,3,0,3910.59,2432.4,1478.19
OI0000752,O000353,P0017,1,0,2862.66,1841.0,1021.66
OI0000753,O000353,P0004,3,5,31781.72,25057.14,6724.58
OI0000754,O000353,P0162,4,10,51983.53,34762.16,17221.37
OI0000755,O000355,P0013,4,15,8959.24,6237.32,2721.92
OI0000756,O000355,P0185,2,10,2463.98,1762.1,701.88
OI0000757,O000356,P0174,5,40,13446.18,12572.25,873.93
OI0000758,O000356,P0060,4,15,22052.16,16371.88,5680.28
OI0000759,O000357,P0034,4,15,67292.46,57690.52,9601.94
OI0000760,O000357,P0169,1,10,9773.08,8395.86,1377.22
OI0000761,O000357,P0022,5,20,295670.92,217221.3,78449.62
OI0000762,O000357,P0126,5,20,20527.04,18682.75,1844.29
OI0000763,O000359,P0184,4,5,20642.7,13628.8,7013.9
OI0000764,O000359,P0142,4,10,252321.8,175614.0,76707.8
OI0000765,O000359,P0232,3,15,11839.37,9958.11,1881.26
OI0000766,O000359,P0218,2,5,103198.8,62484.4,40714.4
OI0000767,O000360,P0169,2,10,19546.16,16791.72,2754.44
OI0000768,O000360,P0020,1,5,18465.8,14177.97,4287.83
OI0000769,O000360,P0033,5,0,16972.5,12918.2,4054.3
OI0000770,O000360,P0203,4,20,53590.12,49447.82,4142.3
OI0000771,O000361,P0011,5,5,63043.8,47606.15,15437.65
OI0000772,O000361,P0072,1,0,13016.65,9769.18,3247.47
OI0000773,O000362,P0151,3,5,23593.92,16629.06,6964.86
OI0000774,O000363,P0238,1,10,67902.84,52301.01,15601.83
OI0000775,O000363,P0131,4,15,13315.05,10284.32,3030.73
OI0000776,O000363,P0207,2,0,9480.7,6741.72,2738.98
OI0000777,O000363,P0213,5,10,50081.0,32978.8,17102.2
OI0000778,O000364,P0128,5,10,166447.31,112554.65,53892.66
OI0000779,O000365,P0187,2,10,3199.88,2202.7,997.18
OI0000780,O000365,P0174,1,5,4257.96,2514.45,1743.51
OI0000781,O000365,P0011,4,15,45126.09,38084.92,7041.17
OI0000782,O000367,P0159,5,0,28506.4,17386.75,11119.65
OI0000783,O000367,P0050,5,10,24369.62,15202.7,9166.92
OI0000784,O000367,P0233,2,10,25341.25,22025.54,3315.71
OI0000785,O000368,P0009,3,15,127445.66,86988.72,40456.94
OI0000786,O000368,P0093,5,0,324663.2,226658.0,98005.2
OI0000787,O000369,P0150,4,0,168818.96,100102.28,68716.68
OI0000788,O000369,P0047,5,5,21476.56,16849.75,4626.81
OI0000789,O000370,P0242,4,0,56687.6,43043.12,13644.48
OI0000790,O000373,P0217,4,0,10310.04,6383.88,3926.16
OI0000791,O000373,P0108,1,10,1665.29,1469.39,195.9
OI0000792,O000373,P0230,1,15,3421.03,2516.82,904.21
OI0000793,O000374,P0118,3,0,9444.03,6793.68,2650.35
OI0000794,O000374,P0144,3,5,2385.39,1874.01,511.38
OI0000795,O000375,P0185,2,10,2463.98,1762.1,701.88
OI0000796,O000375,P0087,3,0,13316.67,7330.68,5985.99
OI0000797,O000375,P0194,1,5,1775.86,1161.49,614.37
OI0000798,O000376,P0117,5,20,85241.32,65155.4,20085.92
OI0000799,O000376,P0120,5,40,3455.13,4438.0,-982.87
OI0000800,O000376,P0179,5,20,11094.68,11061.85,32.83
OI0000801,O000376,P0248,2,25,3533.64,3389.82,143.82
OI0000802,O000377,P0250,1,15,1489.55,1310.49,179.06
OI0000803,O000377,P0205,1,10,3612.71,2242.4,1370.31
OI0000804,O000379,P0200,1,20,4430.98,3052.09,1378.89
OI0000805,O000379,P0036,1,15,1110.13,857.31,252.82
OI0000806,O000379,P0174,5,5,21289.79,12572.25,8717.54
OI0000807,O000379,P0171,1,25,27264.71,25430.75,1833.96
OI0000808,O000380,P0076,1,10,1508.99,1289.65,219.34
OI0000809,O000380,P0104,3,10,2324.24,1448.82,875.42
OI0000810,O000381,P0229,3,0,32469.48,24919.17,7550.31
OI0000811,O000382,P0244,3,20,190179.15,154656.03,35523.12
OI0000812,O000383,P0124,3,25,1329.21,1183.29,145.92
OI0000813,O000383,P0021,2,25,49544.38,49088.12,456.26
OI0000814,O000383,P0134,2,15,27839.95,24448.98,3390.97
OI0000815,O000383,P0108,3,15,4718.32,4408.17,310.15
OI0000816,O000384,P0016,5,5,22465.98,14456.95,8009.03
OI0000817,O000384,P0179,1,0,2773.67,2212.37,561.3
OI0000818,O000384,P0067,1,25,9212.5,9707.25,-494.75
OI0000819,O000384,P0145,5,5,23252.67,19053.45,4199.22
OI0000820,O000386,P0060,2,0,12971.86,8185.94,4785.92
OI0000821,O000388,P0199,3,0,43211.52,28960.83,14250.69
OI0000822,O000388,P0013,1,5,2503.32,1559.33,943.99
OI0000823,O000388,P0178,2,5,12892.45,8205.58,4686.87
OI0000824,O000388,P0074,4,10,86427.43,60702.24,25725.19
OI0000825,O000390,P0169,1,15,9230.13,8395.86,834.27
OI0000826,O000390,P0229,1,0,10823.16,8306.39,2516.77
OI0000827,O000390,P0066,2,5,11246.48,8825.6,2420.88
OI0000828,O000390,P0154,1,15,12640.12,9835.99,2804.13
OI0000829,O000391,P0160,5,20,67732.4,47978.75,19753.65
OI0000830,O000391,P0153,5,0,70588.7,49191.35,21397.35
OI0000831,O000391,P0225,4,15,56932.32,44795.68,12136.64
OI0000832,O000391,P0190,2,0,5196.34,3275.82,1920.52
OI0000833,O000392,P0073,5,0,89638.25,55419.15,34219.1
OI0000834,O000393,P0016,5,5,22465.98,14456.95,8009.03
OI0000835,O000393,P0024,3,0,22712.07,15488.46,7223.61
OI0000836,O000394,P0022,3,20,177402.55,130332.78,47069.77
OI0000837,O000394,P0209,4,15,82341.0,69226.64,13114.36
OI0000838,O000395,P0131,1,0,3916.19,2571.08,1345.11
OI0000839,O000396,P0153,4,0,56470.96,39353.08,17117.88
OI0000840,O000396,P0021,2,0,66059.18,49088.12,16971.06
